5.734877824783325,5.368483304977417,5.782304763793945,5.605938911437988,5.72339653968811
5.817854166030884,4.3365514278411865,4.909128427505493,5.4338178634643555,5.73816442489624
5.80401873588562,5.259838342666626,5.386547565460205,5.577862977981567,5.760800361633301
5.875531196594238,5.52149772644043,5.630150318145752,5.618314981460571,5.739743709564209
5.794337272644043,4.204831123352051,5.801206588745117,5.6289567947387695,5.043588638305664
6.030459642410278,4.633431911468506,4.414075136184692,5.65697979927063,4.780643463134766
6.029675006866455,4.453275442123413,5.512770175933838,5.612698316574097,5.7112884521484375
5.979318618774414,5.987547397613525,5.6640284061431885,5.6026811599731445,5.748634576797485
5.93401575088501,3.853315830230713,5.570819616317749,4.828733921051025,5.690985441207886
4.660006284713745,4.602589130401611,5.716430187225342,5.598615884780884,5.832880973815918
5.899261236190796,4.6876609325408936,5.598071575164795,5.6134490966796875,5.8871848583221436
5.249814748764038,4.329290866851807,5.757101535797119,5.532874822616577,5.811611652374268
5.8486857414245605,4.2735514640808105,5.747387647628784,5.246056079864502,5.627424716949463
5.804516792297363,4.056122779846191,5.357556581497192,5.551015138626099,5.666243314743042
5.843157052993774,4.4040632247924805,5.737887620925903,5.589442014694214,5.780526638031006
5.475320816040039,4.328234434127808,4.511927843093872,5.623927593231201,5.686939716339111
5.8350207805633545,5.334916353225708,5.7791969776153564,5.682114839553833,5.660428047180176
5.723049640655518,4.565789222717285,5.790610074996948,5.672865867614746,5.702157974243164
5.756180286407471,4.383718013763428,5.752260446548462,4.7403082847595215,4.409819841384888
5.8116455078125,4.740227222442627,5.246075391769409,5.601311445236206,5.5344719886779785
5.919200420379639,4.284082412719727,5.342526435852051,5.6304404735565186,5.646728754043579
5.856152772903442,5.771226167678833,4.447454452514648,5.630766153335571,4.0058910846710205
5.970091819763184,4.006234884262085,5.2406182289123535,4.50117039680481,5.665629863739014
5.662044525146484,4.061717748641968,5.793711185455322,5.601629972457886,5.586105585098267
5.826260328292847,5.6789891719818115,5.757922172546387,5.568026781082153,5.505734443664551
5.8008201122283936,4.616048574447632,5.7076520919799805,5.602785587310791,5.663055181503296
5.877804756164551,4.84250283241272,5.782604217529297,4.933378458023071,5.632949113845825
5.832285165786743,4.546767711639404,4.820959568023682,5.585047960281372,5.665585041046143
5.828655242919922,4.387327432632446,5.802303314208984,5.217071533203125,4.439895391464233
5.551041126251221,5.686962604522705,5.4657042026519775,5.67081880569458,5.630884647369385
