5.668579816818237,4.732609272003174,5.452659845352173,5.290401935577393,5.656133413314819,5.6432108879089355,5.456782579421997,5.136765480041504,5.712677955627441,4.662367582321167
5.769729852676392,4.256464004516602,5.797085523605347,5.665781736373901,5.7058539390563965,5.663300037384033,5.728338003158569,5.61297345161438,5.478368759155273,5.5171592235565186
4.4997718334198,4.540350675582886,5.5894224643707275,5.402698040008545,5.473153591156006,5.5018556118011475,5.213614225387573,5.641467571258545,5.359643936157227,4.022537469863892
5.72357964515686,3.959872245788574,5.508040428161621,4.05490517616272,5.678957223892212,5.769123554229736,4.91656756401062,5.571495056152344,5.2761311531066895,5.577767372131348
5.626246213912964,5.7912304401397705,5.844387769699097,5.353266000747681,5.776421546936035,5.715561151504517,5.734309911727905,5.82985258102417,4.942683458328247,4.5189008712768555
5.447202920913696,4.176541805267334,5.503843307495117,5.677093982696533,5.768238067626953,5.80896782875061,5.671876907348633,5.602634906768799,4.2061872482299805,4.651968240737915
5.721218585968018,5.132541656494141,5.641873359680176,5.697304964065552,5.819077253341675,5.875778675079346,4.417550086975098,4.955361366271973,4.755785703659058,4.919580698013306
5.7289955615997314,4.099354982376099,5.602135419845581,5.7120959758758545,5.856600046157837,5.824664115905762,5.7822487354278564,5.347370147705078,5.740984678268433,4.808207988739014
5.740332365036011,5.796356201171875,4.7259361743927,5.690278053283691,5.786142587661743,5.832504749298096,5.781077861785889,5.572665691375732,5.3177549839019775,5.6856162548065186
5.388061761856079,4.05451512336731,5.792332649230957,5.7611048221588135,5.416633367538452,5.783976316452026,5.900664567947388,5.707446813583374,5.7235143184661865,5.052762031555176
5.4759321212768555,4.7960357666015625,5.69994854927063,5.1210503578186035,5.615994691848755,5.747903108596802,5.7663068771362305,4.583290100097656,4.5791707038879395,4.18741250038147
5.053079605102539,5.756033420562744,5.607113361358643,5.83034086227417,5.815529823303223,5.651695728302002,5.78741455078125,5.626549482345581,5.7730162143707275,5.62322473526001
4.169965028762817,4.798546075820923,5.577496767044067,5.715475082397461,5.753878355026245,5.794065713882446,5.093502998352051,5.69641900062561,5.666493654251099,5.021221160888672
5.677773952484131,5.307739019393921,5.5759596824646,5.459423303604126,5.7292115688323975,5.280308723449707,5.222280502319336,5.695132732391357,5.749995470046997,4.309176206588745
5.83430552482605,4.355017900466919,5.633036375045776,5.760625600814819,5.617626428604126,5.852442502975464,4.534969806671143,5.015804290771484,5.651692867279053,5.663132905960083
5.1974828243255615,4.9337592124938965,5.528355598449707,4.439508676528931,5.300899982452393,5.710130929946899,5.751077175140381,5.712070941925049,5.309012413024902,3.7649054527282715
5.043335676193237,5.00452733039856,5.614089727401733,5.799597263336182,5.618820428848267,5.766761541366577,5.0428855419158936,5.777456045150757,5.227767467498779,5.643434524536133
5.752997875213623,4.6864237785339355,5.660476207733154,4.452205657958984,5.59893798828125,5.800945043563843,5.038382530212402,4.4703826904296875,5.416382074356079,4.141380786895752
5.821155309677124,4.621898174285889,5.6639015674591064,5.768017768859863,5.617925643920898,4.908953428268433,5.470158338546753,5.765222072601318,5.73668360710144,4.203459739685059
5.821598529815674,5.685025215148926,5.653475999832153,5.764055490493774,5.348813772201538,5.757482290267944,5.259886741638184,5.85836124420166,5.814897775650024,4.176402568817139
