5.345358848571777,5.524520635604858
5.808602571487427,4.543424606323242
5.624910831451416,4.208203315734863
5.75579571723938,5.7463507652282715
5.7555670738220215,4.049061298370361
5.720412969589233,3.9937448501586914
5.445100545883179,5.048651933670044
5.698515892028809,5.792433977127075
5.666538715362549,5.399000883102417
4.997025489807129,5.348423957824707
5.47420597076416,4.263002395629883
5.668132543563843,4.968819618225098
5.701719045639038,4.915668964385986
5.714349269866943,5.780699253082275
4.769192695617676,4.321987628936768
5.728624582290649,5.6120381355285645
5.373974323272705,5.684195518493652
5.123197078704834,4.082273721694946
5.655500650405884,5.77829647064209
5.642254590988159,4.46047830581665
5.655487060546875,4.126067638397217
4.955857515335083,4.569708824157715
5.236987113952637,3.9582817554473877
5.549412965774536,3.776151657104492
5.537034273147583,4.356961250305176
5.722506523132324,4.5662829875946045
5.656320571899414,5.548116207122803
5.778907775878906,4.446934938430786
5.690636873245239,3.967811107635498
5.7464964389801025,5.733955144882202
5.689362287521362,3.8951680660247803
