5.5460827350616455,5.36078953742981,5.666507244110107,5.659868478775024,5.477856159210205,5.762841463088989,5.815802812576294,5.698187351226807,5.8088603019714355,4.2132720947265625,5.583474159240723,4.712886333465576,4.947248220443726,4.774676561355591,5.4707536697387695,5.702284097671509,5.756507158279419,5.777559995651245,4.3009772300720215,5.730382919311523
5.653708457946777,5.23724889755249,5.652534484863281,5.65196418762207,5.718632698059082,5.758220434188843,5.768483638763428,5.615118741989136,5.7043843269348145,3.8263132572174072,5.568698406219482,5.684781789779663,4.3458452224731445,5.458952903747559,5.741759538650513,4.489318609237671,5.6083714962005615,5.838600158691406,5.797568082809448,5.826572418212891
5.126589775085449,3.7640938758850098,5.6709794998168945,5.662365674972534,5.7544519901275635,5.472445726394653,5.8289031982421875,5.785590171813965,5.67249608039856,5.601856470108032,5.596935510635376,5.700713157653809,5.679114103317261,5.457481384277344,5.619255065917969,3.7913126945495605,5.861035108566284,5.505959749221802,5.7823076248168945,5.753583908081055
5.8546178340911865,4.243229150772095,5.667531728744507,5.68818998336792,5.7486701011657715,5.727307081222534,5.386015176773071,5.797744989395142,5.706625461578369,5.7466161251068115,5.752477645874023,5.873499393463135,5.749756097793579,5.295816659927368,4.718102216720581,4.305424690246582,5.639703989028931,5.871281147003174,5.711339235305786,5.736195802688599
5.531474590301514,5.38727879524231,5.672327756881714,5.620935678482056,5.722557783126831,5.796733617782593,5.78674840927124,5.672206163406372,5.724360942840576,4.48852276802063,5.590576648712158,5.6704747676849365,4.863494157791138,5.71905255317688,5.340052843093872,4.414267063140869,5.834098815917969,5.953691005706787,5.749529600143433,5.732954025268555
5.7227067947387695,4.097327470779419,4.900191068649292,5.606238126754761,5.719523668289185,4.97101092338562,5.8810715675354,5.781090497970581,4.347916126251221,4.961594343185425,5.560470342636108,5.254869699478149,5.714208602905273,4.955391883850098,5.775665998458862,5.765212774276733,4.5990002155303955,5.741226673126221,4.651471376419067,5.835609674453735
5.206536531448364,5.857481956481934,5.185734272003174,4.764988422393799,5.740312576293945,5.896823167800903,5.89476203918457,5.732094049453735,5.754446506500244,5.9199302196502686,5.584465503692627,5.863362789154053,4.183576822280884,5.418012857437134,5.7559449672698975,4.462027549743652,5.888828277587891,6.039267539978027,5.94748330116272,5.7654924392700195
4.633179664611816,5.099185228347778,4.655706405639648,5.632420301437378,5.7524847984313965,5.353546142578125,5.893304824829102,5.718408823013306,5.875044345855713,4.523430585861206,5.6018898487091064,4.327913761138916,4.320720434188843,5.279104471206665,5.600877285003662,5.747074127197266,5.819473505020142,5.8907999992370605,4.177032470703125,5.786442756652832
5.802897691726685,5.86703085899353,5.676917791366577,5.636998653411865,4.855162858963013,5.88822603225708,5.885796070098877,5.5770440101623535,5.774381637573242,4.883775234222412,5.583341598510742,5.609170913696289,4.615666389465332,5.3637237548828125,5.770639181137085,4.653561353683472,5.811818838119507,4.843748331069946,4.447984457015991,5.765678882598877
5.787113904953003,5.811556100845337,5.173222780227661,5.52678108215332,5.664194583892822,5.912640571594238,5.350667953491211,4.645364046096802,5.739185333251953,5.188646554946899,5.655886173248291,5.595889329910278,5.718309640884399,5.796008825302124,5.736799001693726,5.706812381744385,5.764977693557739,5.769698858261108,4.119137287139893,5.606755495071411
5.744649648666382,5.08948016166687,5.442921876907349,5.460159063339233,5.445193767547607,5.8809168338775635,5.806857109069824,5.811893463134766,5.740875005722046,4.461249351501465,5.591201066970825,5.8164355754852295,5.256457805633545,5.260659456253052,5.782431125640869,4.1852405071258545,5.846630811691284,4.932995796203613,5.54174280166626,5.741289854049683
5.810559511184692,4.541738986968994,5.618351221084595,5.635164022445679,5.720399856567383,5.952999591827393,5.681904315948486,5.0625996589660645,5.691404342651367,6.096142292022705,5.537226438522339,5.864044189453125,5.771005630493164,4.87563157081604,5.799069881439209,5.84370231628418,5.9380059242248535,5.899153232574463,5.8817853927612305,5.753409385681152
5.010652780532837,5.8224499225616455,5.579641342163086,5.8850367069244385,5.462900876998901,5.75484561920166,5.5362021923065186,5.510980844497681,5.811959266662598,5.522380590438843,5.294787168502808,4.883585214614868,5.7080841064453125,5.795892000198364,5.743100881576538,3.916307210922241,5.040889024734497,5.957763433456421,4.455242395401001,5.7433764934539795
5.295445919036865,5.887832880020142,5.913049697875977,5.862257480621338,5.7976555824279785,5.556603908538818,5.737157821655273,5.43906569480896,5.834603786468506,6.320149183273315,5.654169082641602,5.549252033233643,5.604445219039917,5.2270827293396,5.6941423416137695,5.74741530418396,5.6153576374053955,5.7838404178619385,3.7177109718322754,5.724433660507202
5.5617835521698,5.910377025604248,5.5465710163116455,5.322646379470825,5.65624475479126,5.794400453567505,5.775516986846924,5.634663343429565,5.800286054611206,4.698731184005737,5.5175721645355225,5.715358734130859,5.435271739959717,4.549284934997559,5.8416664600372314,5.310607433319092,5.787530899047852,5.4555089473724365,4.482001304626465,5.802785158157349
5.743287563323975,5.58371376991272,5.3031322956085205,5.065134525299072,5.84084677696228,5.710587024688721,5.839233160018921,5.846267461776733,5.758901596069336,5.296983480453491,4.090415000915527,5.40396785736084,5.642027854919434,4.740208387374878,4.868023872375488,4.731123685836792,5.894564151763916,5.13165545463562,5.617198467254639,5.851661682128906
